Original_Index,latitude,longitude,date_time,date,common_name,scientific_name,group_size,sst_mean,sst_median,sst_std,sst_min,sst_max,sst_q25,sst_q75
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,8.56611156463623,8.569999694824219,0.1782752424478531,8.329999923706055,8.829999923706055,8.380000114440918,8.639999389648438
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,7.763888835906982,7.815000057220459,0.3930773138999939,6.869999885559082,8.264999389648438,7.664999961853027,8.059999465942383
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,7.848888874053955,8.039999961853027,0.504285991191864,6.589999675750732,8.289999961853027,7.799999713897705,8.154999732971191
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,7.80555534362793,7.884999752044678,0.31335505843162537,7.024999618530273,8.244999885559082,7.739999771118164,7.909999847412109
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,7.850555419921875,7.934999942779541,0.33401137590408325,7.049999713897705,8.364999771118164,7.75,7.960000038146973
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,,,,,,,
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,,,,,,,
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,,,,,,,
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,,,,,,,
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,,,,,,,
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,,,,,,,
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,,,,,,,
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,13.117777824401855,13.074999809265137,0.11455490440130234,12.90999984741211,13.3149995803833,13.059999465942383,13.164999961853027
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,13.032221794128418,12.954999923706055,0.3560672104358673,12.71500015258789,13.97499942779541,12.854999542236328,12.994999885559082
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,13.303888320922852,13.144999504089355,0.48942580819129944,12.9399995803833,14.394999504089355,12.97499942779541,13.179999351501465
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,13.032221794128418,12.954999923706055,0.3560672104358673,12.71500015258789,13.97499942779541,12.854999542236328,12.994999885559082
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,13.032221794128418,12.954999923706055,0.3560672104358673,12.71500015258789,13.97499942779541,12.854999542236328,12.994999885559082
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,13.001667022705078,13.0,0.15416449308395386,12.729999542236328,13.234999656677246,12.854999542236328,13.114999771118164
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,12.821666717529297,12.8149995803833,0.2742463946342468,12.514999389648438,13.519999504089355,12.6899995803833,12.835000038146973
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,13.087223052978516,12.84999942779541,0.4440852105617523,12.804999351501465,14.1899995803833,12.819999694824219,13.0
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,12.821666717529297,12.8149995803833,0.2742463946342468,12.514999389648438,13.519999504089355,12.6899995803833,12.835000038146973
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,12.821666717529297,12.8149995803833,0.2742463946342468,12.514999389648438,13.519999504089355,12.6899995803833,12.835000038146973
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,9.876110076904297,9.954999923706055,0.7589276432991028,8.899999618530273,11.144999504089355,8.984999656677246,10.255000114440918
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,9.876110076904297,9.954999923706055,0.7589276432991028,8.899999618530273,11.144999504089355,8.984999656677246,10.255000114440918
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,9.233333587646484,9.170000076293945,0.18417994678020477,8.994999885559082,9.539999961853027,9.074999809265137,9.359999656677246
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,10.143887519836426,10.03499984741211,0.5144400596618652,9.414999961853027,11.144999504089355,9.769999504089355,10.434999465942383
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,9.953333854675293,9.769999504089355,0.6821452379226685,9.154999732971191,11.144999504089355,9.279999732971191,10.434999465942383
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,10.143887519836426,10.03499984741211,0.5144400596618652,9.414999961853027,11.144999504089355,9.769999504089355,10.434999465942383
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,9.794999122619629,9.78499984741211,0.8098593354225159,8.779999732971191,10.954999923706055,8.809999465942383,10.34999942779541
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,9.794999122619629,9.78499984741211,0.8098593354225159,8.779999732971191,10.954999923706055,8.809999465942383,10.34999942779541
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,9.181110382080078,9.119999885559082,0.22024966776371002,8.929999351501465,9.625,8.989999771118164,9.269999504089355
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,10.0872220993042,10.069999694824219,0.5434207916259766,9.210000038146973,10.954999923706055,9.78499984741211,10.47499942779541
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,9.982222557067871,10.069999694824219,0.6638569831848145,9.119999885559082,10.954999923706055,9.329999923706055,10.47499942779541
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,10.0872220993042,10.069999694824219,0.5434207916259766,9.210000038146973,10.954999923706055,9.78499984741211,10.47499942779541
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,7.845555782318115,7.839999675750732,0.05604787543416023,7.75499963760376,7.934999942779541,7.794999599456787,7.87999963760376
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,7.845555782318115,7.839999675750732,0.05604787543416023,7.75499963760376,7.934999942779541,7.794999599456787,7.87999963760376
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,8.067777633666992,8.069999694824219,0.12427818030118942,7.859999656677246,8.260000228881836,7.980000019073486,8.15999984741211
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,8.004444122314453,7.855000019073486,0.4582602381706238,7.714999675750732,9.274999618530273,7.794999599456787,7.964999675750732
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,7.8983330726623535,7.859999656677246,0.11561433225870132,7.714999675750732,8.15999984741211,7.855000019073486,7.964999675750732
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,8.004444122314453,7.855000019073486,0.4582602381706238,7.714999675750732,9.274999618530273,7.794999599456787,7.964999675750732
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,7.840555667877197,7.84499979019165,0.05433665215969086,7.759999752044678,7.924999713897705,7.784999847412109,7.875
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,7.840555667877197,7.84499979019165,0.05433665215969086,7.759999752044678,7.924999713897705,7.784999847412109,7.875
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,8.051111221313477,8.050000190734863,0.12487278133630753,7.84499979019165,8.239999771118164,7.96999979019165,8.15999984741211
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,8.018889427185059,7.855000019073486,0.4658612012863159,7.714999675750732,9.300000190734863,7.799999713897705,8.024999618530273
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,7.909444332122803,7.855000019073486,0.12656670808792114,7.714999675750732,8.15999984741211,7.84499979019165,8.024999618530273
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,8.018889427185059,7.855000019073486,0.4658612012863159,7.714999675750732,9.300000190734863,7.799999713897705,8.024999618530273
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,,,,,,,
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,,,,,,,
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,,,,,,,
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,,,,,,,
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,,,,,,,
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,9.809999465942383,9.809999465942383,0.0,9.809999465942383,9.809999465942383,9.809999465942383,9.809999465942383
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,,,,,,,
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,,,,,,,
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,,,,,,,
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,9.760000228881836,9.760000228881836,0.0,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,12.318333625793457,12.335000038146973,0.22993960976600647,11.984999656677246,12.704999923706055,12.194999694824219,12.469999313354492
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,12.467777252197266,12.469999313354492,0.3753969371318817,11.954999923706055,13.170000076293945,12.194999694824219,12.704999923706055
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,12.222776412963867,12.13499927520752,0.32526153326034546,11.969999313354492,13.09999942779541,12.03499984741211,12.234999656677246
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,12.222776412963867,12.13499927520752,0.32526153326034546,11.969999313354492,13.09999942779541,12.03499984741211,12.234999656677246
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,12.222776412963867,12.13499927520752,0.32526153326034546,11.969999313354492,13.09999942779541,12.03499984741211,12.234999656677246
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,11.722776412963867,11.739999771118164,0.3962119519710541,11.0,12.244999885559082,11.460000038146973,11.96500015258789
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.390000343322754,11.460000038146973,0.3445769250392914,10.824999809265137,11.88499927520752,11.085000038146973,11.699999809265137
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.647777557373047,11.739999771118164,0.4092480540275574,11.0,12.244999885559082,11.274999618530273,11.96500015258789
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,12.215555191040039,12.210000038146973,0.2301502674818039,11.889999389648438,12.59999942779541,12.079999923706055,12.380000114440918
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,12.412776947021484,12.380000114440918,0.3164922595024109,11.889999389648438,12.960000038146973,12.264999389648438,12.59999942779541
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,12.101666450500488,12.00999927520752,0.3249785006046295,11.829999923706055,12.969999313354492,11.90999984741211,12.09000015258789
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,12.101666450500488,12.00999927520752,0.3249785006046295,11.829999923706055,12.969999313354492,11.90999984741211,12.09000015258789
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,12.101666450500488,12.00999927520752,0.3249785006046295,11.829999923706055,12.969999313354492,11.90999984741211,12.09000015258789
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,11.549444198608398,11.609999656677246,0.40406593680381775,10.804999351501465,12.085000038146973,11.269999504089355,11.84999942779541
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.199443817138672,11.269999504089355,0.3318839371204376,10.639999389648438,11.625,10.920000076293945,11.47499942779541
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.511665344238281,11.625,0.413790225982666,10.804999351501465,12.085000038146973,11.149999618530273,11.84999942779541
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,11.372220993041992,11.34999942779541,0.46224164962768555,10.649999618530273,12.319999694824219,10.979999542236328,11.550000190734863
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,11.33388900756836,11.34999942779541,0.2821522355079651,10.649999618530273,11.764999389648438,11.309999465942383,11.429999351501465
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.4022216796875,11.0,0.6825975775718689,10.614999771118164,12.684999465942383,10.880000114440918,11.934999465942383
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.4022216796875,11.0,0.6825975775718689,10.614999771118164,12.684999465942383,10.880000114440918,11.934999465942383
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,11.4022216796875,11.0,0.6825975775718689,10.614999771118164,12.684999465942383,10.880000114440918,11.934999465942383
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,11.031665802001953,10.925000190734863,0.3610784411430359,10.609999656677246,11.519999504089355,10.789999961853027,11.519999504089355
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,10.985554695129395,10.925000190734863,0.36342063546180725,10.510000228881836,11.519999504089355,10.654999732971191,11.34000015258789
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,10.41611099243164,10.630000114440918,0.5972613096237183,9.119999885559082,10.9399995803833,10.239999771118164,10.829999923706055
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,11.42722225189209,11.375,0.5143502354621887,10.739999771118164,12.425000190734863,10.920000076293945,11.604999542236328
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,11.423888206481934,11.429999351501465,0.3120787739753723,10.739999771118164,12.019999504089355,11.354999542236328,11.5
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.331666946411133,11.03499984741211,0.6654863953590393,10.594999313354492,12.47499942779541,10.779999732971191,11.670000076293945
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.331666946411133,11.03499984741211,0.6654863953590393,10.594999313354492,12.47499942779541,10.779999732971191,11.670000076293945
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,11.331666946411133,11.03499984741211,0.6654863953590393,10.594999313354492,12.47499942779541,10.779999732971191,11.670000076293945
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,11.162776947021484,10.9399995803833,0.41472309827804565,10.719999313354492,12.045000076293945,10.90999984741211,11.539999961853027
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,11.106111526489258,10.9399995803833,0.4494921863079071,10.569999694824219,12.045000076293945,10.90999984741211,11.4399995803833
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,10.471111297607422,10.889999389648438,0.7040942907333374,8.774999618530273,10.969999313354492,10.344999313354492,10.90999984741211
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,,,,,,,
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,,,,,,,
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,,,,,,,
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,,,,,,,
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,,,,,,,
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,,,,,,,
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,7.2755560874938965,7.230000019073486,0.1602679342031479,7.079999923706055,7.574999809265137,7.12999963760376,7.389999866485596
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,7.608333110809326,7.579999923706055,0.13492798805236816,7.359999656677246,7.839999675750732,7.534999847412109,7.710000038146973
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,7.5038886070251465,7.534999847412109,0.10928507149219513,7.259999752044678,7.605000019073486,7.524999618530273,7.579999923706055
